studentID,collaborators,rule,hintGiven,certificate,currPrb,interaction,direction,proofDir,action,hintType,hintCount,stepTime,elTime,PPType,numInteractionCurr,numInteractionTotal,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,numProblemsCompleted,isForced,numAttempts,hintFollow
aglong,,,Try to derive (S>Y),,3.-1.3.0,278,0,0,9,3,1,58.25500000000001,182.942,2,9,9,4,0,4,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,1,0,3,1,1,0
aglong,,((S>Y)+(I*Q)),Try to derive I*Q,,3.-1.3.0,286,0,0,1,3,1,14.639000000000003,43.212,2,3,12,2,0,1,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,1,0,3,1,2,1
aglong,,DS,Try to derive I*Q,,3.-1.3.0,295,0,1,3,3,0,17.841,51.754,2,4,17,2,0,2,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,1,0,3,1,3,1
aglong,,MP,Try to derive S,,3.-1.3.0,298,0,1,3,3,0,7.907000000000004,69.013,2,7,20,4,0,3,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,1,0,3,1,3,0
aglong,,(Y>F),Try to derive -Y*-F,,5.-1.3.0,487,0,0,1,3,1,16.277,25.788,3,3,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,1,1,1
aglong,,(L*K),Try to derive K,,2.-1.3.0,174,0,0,1,3,1,106.026,106.026,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,1
aglong,,(Q>P),Try to derive (K*O),,2.-1.3.0,189,0,0,1,3,1,21.177999999999997,177.418,7,11,11,6,0,3,0,2,0,0,0,0,0,6,0,3,0,2,0,0,0,0,0,7,1,1,0
aglong,,(B*C),Try to derive A,,1.0.1.0,47,0,0,1,3,1,16.49599999999998,604.062,0,13,13,6,2,4,0,1,0,0,0,0,0,6,2,4,0,1,0,0,0,0,0,9,1,1,1
aglong,,(-U>-L),Try to derive -L,,1.0.2.0,59,0,0,1,3,1,43.125,43.125,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,1,1
aglong,,(-O*(-W>A)),Try to derive -(R*N),,4.1.1.0,329,0,0,1,3,1,18.015,18.015,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1,0
aglong,,((U>K)+(R*N)),Try to derive (K>A),,4.1.1.0,345,0,0,1,3,1,13.869,94.185,1,13,13,6,3,3,0,1,0,0,0,0,0,6,3,3,0,1,0,0,0,0,0,12,1,1,0
aglong,,(-O*(-W>A)),Try to derive (K>A),,4.1.1.0,348,0,0,1,3,1,17.732,116.087,1,16,16,8,3,4,0,1,0,0,0,0,0,8,3,4,0,1,0,0,0,0,0,12,1,1,0
emalhajj,,(B>(A>J)),Try to derive A>J,,2.1.2.0,502,0,0,1,3,1,25.645,25.645,13,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
emalhajj,,((B*A)>J),Try to derive A>J,,2.1.2.0,523,0,0,1,3,1,26.531999999999982,311.318,13,11,11,4,2,4,0,1,0,0,0,0,0,4,2,4,0,1,0,0,0,0,0,1,1,1,0
emalhajj,,get,Try to derive A>J,,2.1.2.0,535,0,0,7,3,1,1.4729999999999563,436.693,13,16,16,6,2,6,0,1,0,1,0,0,0,6,2,6,0,1,0,1,0,0,0,1,0,1,0
emalhajj,,get,Try to derive A>J,,2.1.2.0,537,0,0,7,3,2,2.1229999999999905,441.835,13,18,18,7,2,6,0,1,0,2,0,0,0,7,2,6,0,1,0,2,0,0,0,1,0,1,0
emalhajj,,-(A>-C),Try to derive A>J,,2.1.2.0,541,0,1,1,3,1,10.865,10.865,13,1,19,1,0,0,0,0,0,0,0,0,0,8,2,6,0,1,0,2,0,0,0,1,1,2,0
emalhajj,,get,Try to derive A>J,,2.1.2.0,559,0,1,7,3,2,16.246999999999986,221.915,13,14,32,5,5,3,0,0,0,1,0,0,0,12,7,9,0,1,0,3,0,0,0,1,0,2,0
emalhajj,,(-B+(A>J)),Try to derive A>J,,2.1.2.0,578,0,1,1,3,1,21.913999999999987,476.168,13,22,40,8,5,7,0,1,0,1,0,0,0,15,7,13,0,2,0,3,0,0,0,1,1,2,0
emalhajj,,get,Try to derive A>J,,2.1.2.0,588,0,1,7,3,2,17.37200000000007,594.1,13,31,49,13,7,8,0,1,0,2,0,0,0,20,9,14,0,2,0,4,0,0,0,1,0,2,0
emalhajj,,(B>(A>J)),Try to derive A>J,,2.1.2.0,619,0,0,1,3,1,53.186,53.442,13,2,53,1,0,0,0,0,0,0,0,1,0,21,9,14,0,2,0,4,0,3,0,1,1,5,0
emalhajj,,get,Try to derive A>J,,2.1.2.0,622,0,0,7,3,2,14.895000000000003,78.143,13,4,55,1,1,0,0,0,0,1,0,1,0,21,10,14,0,2,0,5,0,3,0,1,0,5,0
emalhajj,,get,Try to derive A>J,,2.1.2.0,625,0,0,7,3,3,1.625,83.632,13,6,57,2,1,0,0,0,0,2,0,1,0,22,10,14,0,2,0,6,0,3,0,1,0,5,0
emalhajj,,(B>(A>J)),Try to derive A>J,,2.1.2.0,650,0,0,1,3,1,38.523,38.523,13,1,58,1,0,0,0,0,0,0,0,0,0,23,10,14,0,2,0,6,0,3,0,1,1,6,0
emalhajj,,(-Z*-R),Try to derive -Z,,3.-1.1.0,696,0,0,1,3,1,14.537,14.537,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
emalhajj,,(J+K),Try to derive (J+(L+K)),,3.-1.1.0,711,0,0,2,3,1,30.522999999999996,120.073,2,12,12,5,2,4,0,1,0,0,0,0,0,5,2,4,0,1,0,0,0,0,0,1,1,1,0
emalhajj,,(J+(K+L)),Try to derive (J+(L+K)),,3.-1.1.0,725,0,0,6,3,0,18.299999999999983,197.307,2,22,22,9,3,7,0,2,1,0,0,0,0,9,3,7,0,2,1,0,0,0,0,1,1,1,0
emalhajj,,get,Try to derive (J+(L+K)),,3.-1.1.0,727,0,0,7,3,1,13.306000000000012,212.107,2,24,24,10,3,7,0,2,1,1,0,0,0,10,3,7,0,2,1,1,0,0,0,1,0,1,0
emalhajj,,DS,Try to derive (J+(L+K)),,3.-1.1.0,758,0,0,3,3,0,13.939999999999998,396.565,2,44,44,19,5,11,0,3,5,1,0,0,0,19,5,11,0,3,5,1,0,0,0,1,1,1,0
emalhajj,,get,Try to derive (J+(L+K)),,3.-1.1.0,760,0,0,7,3,1,2.6440000000000055,401.107,2,46,46,20,5,11,0,3,5,2,0,0,0,20,5,11,0,3,5,2,0,0,0,1,0,1,0
emalhajj,,get,Try to derive (J+(L+K)),,3.-1.1.0,761,0,0,7,3,2,1.5579999999999927,402.665,2,47,47,20,5,11,0,3,5,3,0,0,0,20,5,11,0,3,5,3,0,0,0,1,0,1,0
emalhajj,,((I*Q)>D),Try to derive I*Q,,3.-1.3.0,784,0,0,1,3,1,21.716,21.716,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1
emalhajj,,get,Try to derive I*Q,,3.-1.3.0,788,0,0,7,3,1,3.6310000000000073,65.257,2,3,3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,1,1
emalhajj,,((I*Q)>D),Try to derive I*Q,,3.-1.3.0,792,0,0,1,3,1,33.818,99.075,2,4,4,2,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,3,1,1,1
emalhajj,,MP,Try to derive I*Q,,3.-1.3.0,796,0,0,3,3,0,24.848,130.845,2,7,7,3,0,3,0,0,0,1,0,0,0,3,0,3,0,0,0,1,0,0,0,3,1,1,1
emalhajj,,DS,Try to derive I*Q,,3.-1.3.0,808,0,0,3,3,0,9.605,28.459,2,4,13,2,0,2,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,1,0,3,1,2,1
emalhajj,,get,Try to derive (D+Y),,3.-1.3.0,810,0,0,7,3,1,6.579999999999998,36.988,2,6,15,3,0,2,0,0,0,1,0,0,0,7,0,5,0,0,0,2,0,1,0,3,0,2,0
emalhajj,,get,Try to derive (S>Y),,3.-1.3.0,816,0,0,7,3,1,4.655999999999999,67.402,2,12,21,6,1,3,0,0,0,2,0,0,0,10,1,6,0,0,0,3,0,1,0,3,0,2,0
emalhajj,,get,Try to derive (S>Y),,3.-1.3.0,817,0,0,7,3,2,3.8220000000000027,71.224,2,13,22,6,1,3,0,0,0,3,0,0,0,10,1,6,0,0,0,4,0,1,0,3,0,2,0
emalhajj,,get,Try to derive (S>Y),,3.-1.3.0,825,0,0,7,3,1,1.2980000000000018,105.114,2,19,28,8,3,3,0,0,1,4,0,0,0,12,3,6,0,0,1,5,0,1,0,3,0,2,0
emalhajj,,get,Try to derive (S>Y),,3.-1.3.0,840,0,0,7,3,2,3.704999999999984,238.968,2,28,37,12,3,7,0,0,1,5,0,0,0,16,3,10,0,0,1,6,0,1,0,3,0,2,0
emalhajj,,,Try to derive (-Y+T)>(X+S),,4.-1.2.0,1007,0,0,10,3,1,16.484,16.484,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0
emalhajj,,((D>F)*-G),Try to derive -B,,4.-1.2.0,1009,0,0,1,3,1,10.715999999999998,27.2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,1
emalhajj,,Simp,Try to derive (C>D),,4.-1.2.0,1028,0,0,3,3,1,4.694000000000003,98.903,1,14,14,5,2,4,0,2,0,0,0,0,1,5,2,4,0,2,0,0,0,0,1,3,1,1,0
emalhajj,,(-D>-I),Try to derive S>D,,3.-1.3.1,844,0,0,1,3,1,22.066,22.066,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,2,1
emalhajj,,get,Try to derive (-S+Q),,3.-1.3.1,852,0,0,7,3,1,5.463000000000001,48.057,2,7,8,4,0,2,0,0,0,1,0,0,0,4,0,2,0,0,0,1,0,0,1,5,0,2,0
emalhajj,,get,Try to derive (-S+Q),,3.-1.3.1,861,0,0,7,3,1,5.27000000000001,78.513,2,12,13,5,2,3,0,0,0,2,0,0,0,5,2,3,0,0,0,2,0,0,1,5,0,2,0
emalhajj,,DN,Try to derive -Y*-F,,5.-1.3.0,1506,0,0,3,3,1,19.649,19.649,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,1
emalhajj,,(-Y+F),Try to derive -Y*-F,,5.-1.3.0,1521,0,0,2,3,1,29.721000000000004,102.382,6,9,9,3,2,3,0,1,0,0,0,0,0,3,2,3,0,1,0,0,0,0,0,7,1,1,1
emalhajj,,Conj,Try to derive -Y*-F,,5.-1.3.0,1529,0,0,3,3,1,11.532999999999987,141.165,6,14,14,5,3,5,0,1,0,0,0,0,0,5,3,5,0,1,0,0,0,0,0,7,1,1,1
emalhajj,,((A>-B)+C),Try to derive B>-A,,5.1.1.0,1090,0,0,1,3,1,31.756,31.756,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,1,0
emalhajj,,get,Try to derive (B>-A),,5.1.1.0,1109,0,0,7,3,1,3.2009999999999934,177.833,6,11,11,5,1,4,0,0,0,1,0,0,0,5,1,4,0,0,0,1,0,0,0,8,0,1,0
emalhajj,,(-B+-A),Try to derive (B>-A),,5.1.1.0,1116,0,0,2,3,1,24.30800000000002,243.919,6,16,16,7,2,6,0,0,0,1,0,0,0,7,2,6,0,0,0,1,0,0,0,8,1,1,0
emalhajj,,(K>O),Try to derive M*N,,2.-1.2.0,670,0,0,1,3,1,5.257999999999999,11.229,13,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9,1,1,1
emalhajj,,MP,Try to derive M*N,,2.-1.2.0,680,0,0,3,3,0,14.048000000000002,111.041,13,8,8,3,0,3,0,1,0,0,0,0,1,3,0,3,0,1,0,0,0,0,1,9,1,1,1
emalhajj,,(J>H),Try to derive H,,6.-1.2.0,1767,0,0,1,3,1,19.595,22.067,18,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,1,1,1
emalhajj,,get,Try to derive --W,,6.-1.2.0,1770,0,0,7,3,1,8.418999999999997,33.55,18,5,5,2,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,1,10,0,1,1
emalhajj,,(-(-H*-F)>--W),Try to derive --W,,6.-1.2.0,1788,0,0,2,3,1,20.206999999999994,259.919,18,16,16,6,3,5,0,0,0,1,0,0,1,6,3,5,0,0,0,1,0,0,1,10,1,1,1
emalhajj,,(-W>(-H*-F)),Try to derive --W,,6.-1.2.0,1794,0,0,2,3,1,69.28399999999999,354.931,18,21,21,8,4,6,0,0,1,1,0,0,1,8,4,6,0,0,1,1,0,0,1,10,1,1,1
emalhajj,,(--W+(-H*-F)),Try to derive --W,,6.-1.2.0,1810,0,0,1,3,1,5.90300000000002,471.86,18,33,33,14,8,7,0,1,1,1,0,0,1,14,8,7,0,1,1,1,0,0,1,10,1,1,1
emalhajj,,DeM,Try to derive --W,,6.-1.2.0,1819,0,0,3,3,1,7.108000000000004,509.335,18,41,41,17,10,10,0,1,1,1,0,0,1,17,10,10,0,1,1,1,0,0,1,10,1,1,1
emalhajj,,CP,Try to derive --H+--F,,6.-1.2.0,1841,0,1,3,3,0,20.404,25.22,18,2,56,1,0,1,0,0,0,0,0,0,0,23,14,14,0,2,1,1,0,0,1,10,1,2,0
emalhajj,,DN,Try to derive --W,,6.-1.2.0,1848,0,1,3,3,0,17.755000000000003,56.323,18,9,63,5,1,3,0,0,0,0,0,0,0,27,15,16,0,2,1,1,0,0,1,10,1,2,1
emalhajj,,DeM,Try to derive --W,,6.-1.2.0,1850,0,1,3,3,1,11.538999999999994,71.13,18,11,65,6,1,4,0,0,0,0,0,0,0,28,15,17,0,2,1,1,0,0,1,10,1,2,1
emalhajj,,(-(-H*-F)>--W),Try to derive --W,,6.-1.2.0,1872,0,1,1,3,1,13.015999999999991,182.297,18,23,77,13,4,5,0,1,0,0,0,0,0,35,18,18,0,3,1,1,0,0,1,10,1,2,1
emalhajj,,DN,Try to derive --W,,6.-1.2.0,1886,0,1,3,3,1,14.51600000000002,300.47,18,34,88,17,7,9,0,1,0,0,0,0,0,39,21,22,0,3,1,1,0,0,1,10,1,2,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1893,0,0,7,3,2,11.107,11.107,18,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,2,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1894,0,0,7,3,3,0.9870000000000001,12.094,18,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,10,0,2,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1904,0,0,7,3,1,7.135999999999996,76.113,18,10,11,3,2,2,0,0,0,3,0,0,0,3,2,2,0,0,0,3,0,0,1,10,0,2,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1905,0,0,7,3,2,3.013999999999996,79.127,18,11,12,3,2,2,0,0,0,4,0,0,0,3,2,2,0,0,0,4,0,0,1,10,0,2,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1906,0,0,7,3,3,1.0910000000000082,80.218,18,12,13,3,2,2,0,0,0,5,0,0,0,3,2,2,0,0,0,5,0,0,1,10,0,2,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1922,0,0,7,3,1,5.054,10.429,18,3,22,1,0,1,0,0,0,1,0,0,0,7,4,3,0,0,0,6,0,1,1,10,0,3,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1927,0,0,7,3,1,0.9719999999999978,31.502,18,7,26,2,0,2,0,1,0,2,0,0,0,8,4,4,0,1,0,7,0,1,1,10,0,3,1
emalhajj,,get,Try to derive -K+--N,,6.-1.2.1,1928,0,0,7,3,2,1.1329999999999991,32.635,18,8,27,2,0,2,0,1,0,3,0,0,0,8,4,4,0,1,0,8,0,1,1,10,0,3,1
emalhajj,,get,Try to derive undefined,,6.1.3.0,1759,0,1,7,3,1,32.885000000000105,658.363,18,35,35,10,3,14,0,6,1,1,0,0,0,10,3,14,0,6,1,1,0,0,0,12,0,1,0
emalhajj,,get,Try to derive undefined,,6.1.3.0,1760,0,1,7,3,2,1.377999999999929,659.741,18,36,36,10,3,14,0,6,1,2,0,0,0,10,3,14,0,6,1,2,0,0,0,12,0,1,0
emalhajj,,get,Try to derive (B*C),,1.0.1.0,18,0,0,7,3,2,20.04400000000001,110.492,0,4,4,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,13,0,1,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,54,0,0,7,3,1,2.4110000000000014,247.545,0,28,28,17,6,2,0,1,0,2,0,0,0,17,6,2,0,1,0,2,0,0,0,13,0,1,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,100,0,0,7,3,1,1.36099999999999,451.872,0,56,56,38,11,3,0,1,0,3,0,0,0,38,11,3,0,1,0,3,0,0,0,13,0,1,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,108,0,0,7,3,1,1.5840000000000032,475.247,0,61,61,40,11,3,0,1,2,4,0,0,0,40,11,3,0,1,2,4,0,0,0,13,0,1,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,109,0,0,7,3,2,1.1999999999999886,476.447,0,62,62,40,11,3,0,1,2,5,0,0,0,40,11,3,0,1,2,5,0,0,0,13,0,1,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,112,0,0,7,3,3,8.058999999999969,488.188,0,65,65,41,12,3,0,1,2,6,0,0,0,41,12,3,0,1,2,6,0,0,0,13,0,1,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,114,0,0,7,3,4,1.4350000000000023,491.715,0,67,67,42,12,3,0,1,2,7,0,0,0,42,12,3,0,1,2,7,0,0,0,13,0,1,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,116,0,0,7,3,5,2.5319999999999823,497.14,0,69,69,42,13,3,0,1,2,8,0,0,0,42,13,3,0,1,2,8,0,0,0,13,0,1,1
emalhajj,,get,Try to derive -D,,1.0.1.0,452,0,0,7,3,1,3.681,9.058,0,2,83,1,0,0,0,0,0,1,0,0,0,50,16,5,0,1,2,9,0,0,0,13,0,2,1
emalhajj,,get,Try to derive (B*C),,1.0.1.0,457,0,0,7,3,1,7.872,46.13,0,7,88,2,1,1,0,1,0,2,0,0,0,51,17,6,0,2,2,10,0,0,0,13,0,2,1
emalhajj,,(-U>-L),Try to derive S+L,,1.0.2.0,156,0,0,1,3,1,29.206,29.206,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,2,1
emalhajj,,get,Try to derive S+L,,1.0.2.0,163,0,0,7,3,2,19.691000000000003,69.935,0,3,4,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,14,0,2,1
emalhajj,,get,Try to derive -L,,1.0.2.0,169,0,0,7,3,1,1.8889999999999958,101.345,0,9,10,3,1,2,0,1,0,2,0,0,0,3,1,2,0,1,0,2,0,0,1,14,0,2,1
emalhajj,,get,Try to derive -L,,1.0.2.0,170,0,0,7,3,2,7.707000000000008,109.052,0,10,11,3,1,2,0,1,0,3,0,0,0,3,1,2,0,1,0,3,0,0,1,14,0,2,1
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,184,0,0,7,3,1,3.0600000000000023,152.655,0,16,17,6,2,3,0,1,0,4,0,0,0,6,2,3,0,1,0,4,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,185,0,0,7,3,2,17.467000000000013,170.122,0,17,18,6,2,3,0,1,0,5,0,0,0,6,2,3,0,1,0,5,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,189,0,0,7,3,3,6.1910000000000025,183.062,0,21,22,8,3,3,0,1,0,6,0,0,0,8,3,3,0,1,0,6,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,190,0,0,7,3,4,0.9559999999999889,184.018,0,22,23,8,3,3,0,1,0,7,0,0,0,8,3,3,0,1,0,7,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,210,0,0,7,3,2,44.35000000000002,305.788,0,31,32,11,5,5,0,2,0,8,0,0,0,11,5,5,0,2,0,8,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,212,0,0,7,3,3,2.6450000000000387,314.415,0,33,34,12,5,5,0,2,0,9,0,0,0,12,5,5,0,2,0,9,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,214,0,0,7,3,4,1.9470000000000027,318.126,0,35,36,12,6,5,0,2,0,10,0,0,0,12,6,5,0,2,0,10,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,216,0,0,7,3,5,1.497000000000014,321.988,0,37,38,12,7,5,0,2,0,11,0,0,0,12,7,5,0,2,0,11,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,220,1,0,7,3,6,9.555999999999983,331.544,0,38,39,12,7,5,0,2,0,12,0,0,0,12,7,5,0,2,0,12,0,0,1,14,0,2,0
emalhajj,,get,Try to derive (B*(S+L)),,1.0.2.0,221,1,0,7,3,7,1.240000000000009,332.784,0,39,40,12,7,5,0,2,0,13,0,0,0,12,7,5,0,2,0,13,0,0,1,14,0,2,0
emalhajj,,(B*(S+L)),Try to derive (S+L),,1.0.2.0,478,0,0,1,3,1,11.456999999999994,98.847,0,4,44,2,0,2,0,0,0,0,0,0,0,14,7,7,0,2,0,13,0,0,1,14,1,3,1
emalhajj,,(Z*-W),Try to derive (Z>(-Y>X)),,4.1.2.0,910,0,0,1,3,1,15.555,15.555,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,1,0
emalhajj,,MT,Try to derive ((-Y>X)*(T>S)),,4.1.2.0,918,0,0,3,3,1,4.6200000000000045,41.453,1,8,8,3,0,3,0,2,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,15,1,1,0
emalhajj,,(-Y>X),Try to derive ((-Y>X)*(T>S)),,4.1.2.0,927,0,0,2,3,1,2.8799999999999955,76.911,1,15,15,6,1,6,0,2,0,0,0,0,0,6,1,6,0,2,0,0,0,0,0,15,1,1,0
emalhajj,,(-Y+T),Try to derive ((-Y>X)*(T>S)),,4.1.2.0,941,0,0,1,3,1,10.01400000000001,176.906,1,25,25,11,2,9,0,3,0,0,0,0,0,11,2,9,0,3,0,0,0,0,0,15,1,1,0
emalhajj,,get,Try to derive ((-Y>X)*(T>S)),,4.1.2.0,945,0,0,7,3,2,7.09099999999998,185.128,1,27,27,11,2,10,0,3,0,1,0,0,0,11,2,10,0,3,0,1,0,0,0,15,0,1,0
emalhajj,,get,Try to derive ((-Y>X)*(T>S)),,4.1.2.0,954,0,0,7,3,3,2.1129999999999995,206.384,1,34,34,13,6,10,0,3,0,2,0,0,0,13,6,10,0,3,0,2,0,0,0,15,0,1,0
emalhajj,,get,Try to derive ((-Y>X)*(T>S)),,4.1.2.0,977,0,0,7,3,4,19.040999999999997,307.974,1,47,47,18,10,13,0,3,0,3,0,0,0,18,10,13,0,3,0,3,0,0,0,15,0,1,0
jareinha,,K,Try to derive (J+K),,3.-1.1.0,358,0,0,1,3,1,16.860000000000127,2150.8,2,8,8,4,0,3,0,1,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,1,1,1,0
jareinha,,((S>Y)+(I*Q)),Try to derive I*Q,,3.-1.3.0,375,0,0,1,3,1,18.487000000000002,46.908,2,3,3,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,1
jareinha,,get,Try to derive S,,3.-1.3.0,588,0,0,7,3,2,143.73000000000002,1435.52,2,50,50,18,10,21,0,0,0,1,0,0,0,18,10,21,0,0,0,1,0,0,0,2,0,1,0
jareinha,,get,Try to derive S,,3.-1.3.0,589,0,0,7,3,3,1.0599999999999454,1436.58,2,51,51,18,10,21,0,0,0,2,0,0,0,18,10,21,0,0,0,2,0,0,0,2,0,1,0
jareinha,,MP,Try to derive S,,3.-1.3.0,767,0,0,3,3,1,37.559999999999945,2576.75,2,93,93,32,17,39,0,3,0,2,0,0,0,32,17,39,0,3,0,2,0,0,0,2,1,1,0
jareinha,,DS,Try to derive S,,3.-1.3.0,817,0,1,3,3,1,3.8460000000000036,60.127,2,9,109,4,1,4,0,0,0,0,0,0,0,36,19,48,0,3,1,2,0,0,0,2,1,2,0
jareinha,,(I*Q),Try to derive S,,3.-1.3.0,832,0,1,1,3,1,12.361000000000004,110.196,2,16,116,7,2,7,0,0,0,0,0,0,0,39,20,51,0,3,1,2,0,0,0,2,1,2,0
jareinha,,((S>Y)+(I*Q)),Try to derive S,,3.-1.3.0,859,0,1,1,3,1,1.6800000000000068,185.411,2,24,124,10,4,9,0,1,0,0,0,0,0,42,22,53,0,4,1,2,0,0,0,2,1,2,0
jareinha,,I,Try to derive S,,3.-1.3.0,892,0,1,2,3,1,5.692000000000007,283.258,2,36,136,14,6,14,0,2,0,0,0,0,0,46,24,58,0,5,1,2,0,0,0,2,1,2,0
jareinha,,(S>Y),Try to derive S,,3.-1.3.0,897,0,1,2,3,1,4.185000000000002,306.149,2,41,141,16,8,14,0,2,1,0,0,0,0,48,26,58,0,5,2,2,0,0,0,2,1,2,0
jareinha,,D,Try to derive S,,3.-1.3.0,909,0,1,2,3,1,5.590999999999951,354.085,2,46,146,19,9,15,0,2,1,0,0,0,0,51,27,59,0,5,2,2,0,0,0,2,1,2,0
jareinha,,(-D>-I),Try to derive S>D,,3.-1.3.1,913,0,0,1,3,1,12.274,12.274,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,1
jareinha,,(-I*J),Try to derive F,,2.-1.1.0,263,0,0,1,3,1,24.559,24.559,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,1
jareinha,,(Z*-W),Try to derive (Z>(-Y>X)),,4.1.2.0,1018,0,0,1,3,1,19.842,19.842,14,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,1,0
jareinha,,DS,Try to derive ((-Y>X)*(T>S)),,4.1.2.0,1031,0,0,3,3,0,14.877999999999993,78.514,14,11,11,5,0,4,0,2,0,0,0,0,0,5,0,4,0,2,0,0,0,0,0,11,1,1,0
jareinha,,(-Y>X),Try to derive ((-Y>X)*(T>S)),,4.1.2.0,1032,0,0,1,3,1,21.326999999999998,99.841,14,12,12,6,0,4,0,2,0,0,0,0,0,6,0,4,0,2,0,0,0,0,0,11,1,1,0
bjespela,,(-N+J),Try to derive -J>-N,,6.1.2.0,1855,0,0,2,3,1,4.166,11.714,-1,5,5,3,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,1,0
bjespela,,Simp,Try to derive -J>-N,,6.1.2.0,1929,0,1,3,3,1,1.0549999999999926,74.339,-1,26,42,9,3,11,0,3,0,0,0,0,0,16,5,16,0,5,0,0,0,0,0,1,1,2,1
