studentID,collaborators,rule,hintGiven,certificate,currPrb,interaction,direction,proofDir,action,hintType,hintCount,stepTime,elTime,PPType,numInteractionCurr,numInteractionTotal,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,numProblemsCompleted,isForced,numAttempts,hintFollow
mbkilroy,,(B>C),,,6.-1.4.0,1727,0,0,1,0,0,1.582,29.925,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(B>C)),,,6.-1.4.0,1728,0,0,1,0,0,1.089,31.014,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,MT,,,6.-1.4.0,1729,0,0,3,0,0,1.465,32.479,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),undefined,,6.-1.4.0,1732,0,0,2,0,0,22.394,60.755,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1733,0,0,1,0,0,0.735,61.49,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(B>C)),,,6.-1.4.0,1735,0,0,2,0,0,2.731,66.637,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1736,0,0,2,0,0,0.948,67.585,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(B>C)),,,6.-1.4.0,1737,0,0,1,0,0,1.479,69.064,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,CP,,,6.-1.4.0,1738,0,0,3,0,0,1.533,70.597,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DeM,,,6.-1.4.0,1740,0,0,3,0,0,4.444,90.942,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,Impl,,,6.-1.4.0,1742,0,0,3,0,0,1.202,105.559,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,Impl,,,6.-1.4.0,1743,0,0,5,0,0,11.703,117.262,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(-B+C)),,,6.-1.4.0,1744,0,0,1,0,0,1.364,118.626,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DeM,,,6.-1.4.0,1745,0,0,3,0,0,3.019,121.645,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1746,0,0,1,0,0,5.952,127.597,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1747,0,0,6,0,0,3.155,130.752,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1748,0,0,1,0,0,1.44,132.192,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DeM,,,6.-1.4.0,1749,0,0,3,0,0,1.34,133.532,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>(--B*-C)),,,6.-1.4.0,1752,0,0,1,0,0,7.064,166.158,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1754,0,0,2,0,0,1.562,170.646,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>(--B*-C)),,,6.-1.4.0,1755,0,0,6,0,0,1.963,172.609,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(-B+C)),,,6.-1.4.0,1757,0,0,1,0,0,1.328,176.694,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(-B+C)),,,6.-1.4.0,1758,0,0,6,0,0,1.865,178.559,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1759,0,0,1,0,0,1.221,179.78,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,Impl,,,6.-1.4.0,1760,0,0,3,0,0,1.373,181.153,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,Impl,,,6.-1.4.0,1761,0,0,5,0,0,6.523,187.676,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1762,0,0,1,0,0,6.462,194.138,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(B>C)),,,6.-1.4.0,1763,0,0,1,0,0,0.957,195.095,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,MT,,,6.-1.4.0,1765,0,0,3,0,0,15.842,233.832,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1767,0,0,2,0,0,5.603,255.036,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(B>C)),,,6.-1.4.0,1768,0,0,2,0,0,1.34,256.376,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1769,0,0,1,0,0,1.46,257.836,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(B>C),,,6.-1.4.0,1772,0,0,6,0,0,6.997,269.878,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(B>C)),,,6.-1.4.0,1773,0,0,1,0,0,2.41,272.288,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,Impl,,,6.-1.4.0,1774,0,0,3,0,0,2.988,275.276,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,Impl,,,6.-1.4.0,1775,0,0,5,0,0,11.689,286.965,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(-B+C)),,,6.-1.4.0,1776,0,0,1,0,0,2.087,289.052,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1777,0,0,1,0,0,0.834,289.886,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,MT,,,6.-1.4.0,1778,0,0,3,0,0,1.235,291.121,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(-B+C)),,,6.-1.4.0,1780,0,0,2,0,0,5.196,301.703,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(A>-(-B+C)),,,6.-1.4.0,1781,0,0,1,0,0,0.748,302.451,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1783,0,0,2,0,0,3.297,307.506,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,CP,,,6.-1.4.0,1784,0,0,3,0,0,1.766,309.272,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1785,0,0,1,0,0,2.007,311.279,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(--(-B+C)>-A),,,6.-1.4.0,1786,0,0,1,0,0,1.8,313.079,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1787,0,0,2,0,0,8.226,321.305,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DN,,,6.-1.4.0,1788,0,0,3,0,0,1.635,322.94,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DN,,,6.-1.4.0,1789,0,0,5,0,0,13.242,336.182,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-B+C),,,6.-1.4.0,1790,0,0,1,0,0,1.467,337.649,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,((-B+C)>-A),,,6.-1.4.0,1791,0,0,1,0,0,1.117,338.766,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,MP,,,6.-1.4.0,1792,0,0,3,0,0,2.82,341.586,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,#NAME?,,,6.-1.4.0,1793,0,0,1,0,0,2.246,343.832,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DeM,,,6.-1.4.0,1794,0,0,3,0,0,3.759,347.591,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-D+--A),,,6.-1.4.0,1795,0,0,1,0,0,2.423,350.014,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DN,,,6.-1.4.0,1796,0,0,3,0,0,3.572,353.586,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DN,,,6.-1.4.0,1797,0,0,5,0,0,6,359.586,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,(-D+A),,,6.-1.4.0,1798,0,0,1,0,0,1.31,360.896,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,#NAME?,,,6.-1.4.0,1799,0,0,1,0,0,1.054,361.95,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,HS,,,6.-1.4.0,1800,0,0,3,0,0,4.001,365.951,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,DS,,1P1L1-03081-323DT-212E0,6.-1.4.0,1802,0,0,3,0,0,20.893,390.832,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,END,,1P1L1-03081-323DT-212E0,6.-1.4.0,1803,0,0,98,0,0,1.803,392.635,37,,,,,,,,,,,,,,,,,,,,,,,,,,
mbkilroy,,next,,,1.1.1.1,1805,0,0,0,0,0,1.543,394.19,37,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,login,,,1.0.1.0,1,0,0,0,0,0,0.111,0.111,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,get,Try to derive -W,,1.0.3.0,28,0,0,7,3,2,1.068,2461.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,get,Try to derive -W,,1.0.3.0,29,0,0,7,3,3,1.499,2463.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,57,0,0,3,3,3,5.64,2985.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,61,0,0,3,3,3,0.507,3004.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,75,0,0,3,3,3,3.191,3077.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,77,0,0,1,3,3,1.674,3204.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,78,0,0,2,3,3,0.986,3205.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((G+Z)>-W),,,1.0.3.0,79,0,0,2,3,3,0.856,3206.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((G+Z)>-W),,,1.0.3.0,80,0,0,1,3,3,0.429,3206.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,81,0,0,3,3,3,2.618,3209.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,login,,,1.0.3.0,24,0,0,0,3,0,0.062,0.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((G+Z)>-W),,,1.0.3.0,25,0,0,1,3,0,3.241,3.241,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,26,0,0,3,3,0,1.022,4.263,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,28,0,0,3,3,0,3.961,48.965,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,30,0,0,3,3,0,7.403,133.775,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,33,0,0,3,3,1,3.11,196.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Impl,,,1.0.3.0,34,0,0,5,3,0,16.19,212.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-(G+Z)+-W),,,1.0.3.0,36,0,0,1,3,1,0.871,291.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DeM,,,1.0.3.0,37,0,0,3,3,1,1.694,292.834,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DeM,,,1.0.3.0,38,0,0,5,3,0,13.787,306.621,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((-G*-Z)+-W),,,1.0.3.0,50,0,0,1,3,1,0.853,569.705,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Dist,,,1.0.3.0,51,0,0,3,3,1,1.536,571.241,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((-G*-Z)+-W),,,1.0.3.0,58,0,0,2,3,1,1.286,628.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((-G*-Z)+-W),,,1.0.3.0,59,0,0,1,3,1,1.679,629.711,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,60,0,0,3,3,1,0.992,630.703,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,62,0,0,3,3,1,2.357,640.338,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,65,0,0,3,3,1,1.233,653.036,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,69,0,0,3,3,1,0.68,688.741,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Equiv,,,1.0.3.0,86,0,0,3,3,1,1.102,836.767,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,101,0,0,1,3,1,0.619,1040.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((-G*-Z)+-W),,,1.0.3.0,103,0,0,2,3,1,1.301,1053.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,104,0,0,2,3,1,0.808,1054.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((-G*-Z)+-W),,,1.0.3.0,108,0,0,1,3,1,1.163,1092.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Dist,,,1.0.3.0,109,0,0,3,3,1,1.371,1093.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Assoc,,,1.0.3.0,112,0,0,3,3,1,0.497,1141.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Dist,,,1.0.3.0,114,0,0,3,3,1,21.323,1176.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,117,0,0,3,3,1,0.908,1247.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Com,,,1.0.3.0,119,0,0,3,3,1,6.58,1260.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,122,0,0,3,3,1,0.507,1268.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,124,0,0,3,3,1,3.068,1281.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,127,0,0,3,3,1,1.675,1290.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Com,,,1.0.3.0,129,0,0,3,3,1,118.753,1417.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Com,,,1.0.3.0,130,0,0,5,3,0,9.494,1427.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+(-G*-Z)),,,1.0.3.0,131,0,0,1,3,0,11.409,1438.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Dist,,,1.0.3.0,132,0,0,3,3,0,6.643,1445.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((-W+-G)*(-W+-Z)),,,1.0.3.0,133,0,0,1,3,0,8.538,1454.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,134,0,0,1,3,0,7.697,1461.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,135,0,0,3,3,0,2.05,1463.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,137,0,0,3,3,0,18.842,1497.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,Try to derive -W,,1.0.3.0,139,0,0,2,3,1,18.399,1518.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,141,0,0,1,3,1,3.337,1524.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,142,0,0,3,3,1,4.484,1528.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,146,0,0,2,3,1,0.35,1584.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DeM,,,1.0.3.0,147,0,0,3,3,1,1.245,1585.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DeM,,,1.0.3.0,149,0,0,3,3,1,3.148,1607.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,151,0,0,3,3,1,151.033,1801.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,152,0,0,5,3,0,6.471,1807.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,153,0,0,1,3,0,5.155,1812.82,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,154,0,0,1,3,0,0.818,1813.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,155,0,0,3,3,0,0.961,1814.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,157,0,0,3,3,0,22.612,1840.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,162,0,0,2,3,1,1.109,1880.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,165,0,0,1,3,1,0.826,1883.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,166,0,0,2,3,1,2.261,1886.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,167,0,0,1,3,1,0.56,1886.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,168,0,0,3,3,1,1.314,1887.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,171,0,0,2,3,1,1.74,1928.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DeM,,,1.0.3.0,172,0,0,3,3,0,0.803,1928.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,#NAME?,,,1.0.3.0,173,0,0,1,3,0,2.373,1931.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,174,0,0,3,3,0,6.966,1938.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,176,0,0,3,3,0,3.929,1951.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,#NAME?,,,1.0.3.0,178,0,0,6,3,0,19.148,1972.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,Try to derive -W,,1.0.3.0,179,0,0,1,3,1,49.385,2022.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,180,0,0,1,3,1,0.866,2023.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,181,0,0,2,3,1,3.635,2026.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,182,0,0,2,3,1,0.715,2027.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,183,0,0,1,3,1,0.627,2028.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,184,0,0,1,3,1,0.799,2028.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,185,0,0,3,3,1,1.685,2030.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,187,0,0,3,3,1,2.282,2035.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,MP,,,1.0.3.0,196,0,0,3,3,1,0.976,2134.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,get,Try to derive -W,,1.0.3.0,205,0,0,7,3,2,1.912,2187.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,206,0,0,3,3,2,232.204,2420.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,208,0,0,2,3,2,96.509,2520.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,211,0,0,1,3,2,0.984,2523.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,,,,1.0.3.0,215,0,0,1,3,2,5.339,2553.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,,,,1.0.3.0,216,0,0,1,3,2,1.647,2555.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,217,0,0,2,3,2,0.739,2556.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,218,0,0,2,3,2,0.628,2556.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,((W+-R)*N),,,1.0.3.0,219,0,0,1,3,2,0.757,2557.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,220,0,0,3,3,2,2.778,2560.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Simp,,,1.0.3.0,221,0,0,5,3,0,6.336,2566.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,234,0,0,1,3,1,0.441,2810.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,235,0,0,1,3,1,1.178,2811.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,236,0,0,3,3,1,6.983,2818.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,242,0,0,2,3,1,12.383,2991.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,243,0,0,1,3,1,0.558,2991.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,246,0,0,2,3,1,3.702,3010.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Add,,,1.0.3.0,247,0,0,3,3,1,1.408,3011.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Add,,,1.0.3.0,248,0,0,5,3,0,3.996,3015.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(G+Z),,,1.0.3.0,275,0,0,1,3,1,107.105,3293.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(G+Z),,,1.0.3.0,276,0,0,6,3,0,1.596,3295.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,277,0,0,1,3,0,13.816,3309.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,278,0,0,1,3,0,1.039,3310.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,279,0,0,2,3,0,2.553,3312.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,280,0,0,2,3,0,1.038,3313.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,288,0,0,3,3,0,23.684,3463.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,298,0,0,1,3,1,7.676,3567.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,299,0,0,1,3,1,1.081,3568.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,,1.0.3.0,300,0,0,3,3,1,2.658,3571.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mbbennis,,login,,,1.0.1.0,1,0,0,0,0,0,0.048,0.048,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mbbennis,,((W+-R)*N),,,1.0.3.0,48,0,0,1,3,0,1.578,21.785,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mbbennis,,Dist,,,1.0.3.0,49,0,0,3,3,0,0.935,22.72,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mbbennis,,((W+-R)*N),,,1.0.3.0,51,0,0,2,3,0,3.127,58.583,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mbbennis,,((W+-R)*N),,,1.0.3.0,52,0,0,1,3,0,0.19,58.773,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mbbennis,,((W+-R)*N),,,1.0.3.0,53,0,0,2,3,0,1.035,59.808,0,,,,,,,,,,,,,,,,,,,,,,,,,,
mbbennis,,((W+-R)*N),,,1.0.3.0,54,0,0,1,3,0,0.25,60.058,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,314,0,0,2,3,1,2215.13,6367.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,315,0,0,1,3,1,0.687,6368.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,316,0,0,2,3,1,0.963,6369.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,317,0,0,2,3,1,31.623,6400.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,Z,,,1.0.3.0,318,0,0,1,3,1,0.618,6401.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DN,,,1.0.3.0,319,0,0,3,3,0,6.061,6407.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,#NAME?,,,1.0.3.0,320,0,0,1,3,0,1.464,6409.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,(-W+-Z),,,1.0.3.0,321,0,0,1,3,0,0.998,6410.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,DS,,03081-322DT-1D3L1-211E0,1.0.3.0,322,0,0,3,3,0,5.783,6415.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,END,Try to derive (G+Z),03081-322DT-1D3L1-211E0,1.0.3.0,325,0,0,98,3,1,50.331,6470.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,
cbritt,,next,,,1.0.4.0,326,0,0,0,3,1,0.079,6470.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,
